78669;Johnson;92;22-05-2008
78670;Johnson;48;10-04-2007
78671;Harrison;75;23-02-2008
78672;Pierce;51;15-05-2007
78673;Truman;93;07-10-2007
78674;Johnson;60;04-02-2008
78675;Washington;18;04-08-2007
78676;Nixon;2;21-12-2008
78677;Hoover;5;07-03-2008
78678;Madison;63;15-11-2008
78679;Fillmore;4;26-05-2007
78680;Grant;13;28-05-2007
78681;Roosevelt;62;08-03-2007
78682;Harding;97;11-04-2007
78683;Eisenhower;19;08-01-2007
78684;Hayes;6;20-01-2008
78685;Washington;79;13-09-2007
78686;Taft;78;06-09-2007
78687;Arthur;25;15-05-2008
78688;McKinley;92;22-09-2008
78689;Adams;0;14-01-2007
78690;Eisenhower;57;20-11-2008
78691;Coolidge;45;28-04-2008
78692;Grant;82;13-02-2008
78693;Roosevelt;47;14-06-2007
78694;Washington;26;19-01-2008
78695;Grant;78;18-08-2008
78696;Lincoln;97;09-09-2007
78697;Pierce;9;23-05-2008
78698;Johnson;33;06-12-2008
78699;Johnson;75;20-03-2008
78700;Ford;73;09-03-2008
78701;Hayes;66;18-02-2007
78702;Johnson;46;06-10-2007
78703;Harrison;98;20-05-2008
78704;Quincy;97;23-03-2008
78705;Buchanan;15;13-02-2007
78706;Carter;88;19-08-2007
78707;Nixon;3;23-07-2007
78708;Carter;5;27-12-2007
78709;Adams;98;20-12-2007
78710;Tyler;12;18-06-2008
78711;Nixon;40;14-09-2007
78712;Truman;4;20-03-2008
78713;Garfield;73;28-06-2007
78714;Lincoln;1;09-03-2008
78715;McKinley;80;11-08-2008
78716;Washington;52;16-02-2007
78717;Hoover;99;27-07-2008
78718;Jackson;84;19-08-2007
78719;Van Buren;30;23-06-2007
78720;Coolidge;68;26-10-2007
78721;Johnson;30;18-02-2008
78722;Arthur;85;01-03-2007
78723;Hoover;28;18-03-2007
78724;Arthur;29;14-03-2008
78725;Harrison;67;25-08-2007
78726;Coolidge;46;25-11-2008
78727;Hayes;82;26-01-2008
78728;Arthur;99;27-03-2008
78729;Carter;79;15-12-2008
78730;Grant;20;08-08-2008
78731;Harding;52;30-12-2008
78732;Madison;37;13-07-2007
78733;Buchanan;30;15-05-2007
78734;Cleveland;6;20-02-2008
78735;Hayes;40;06-02-2008
78736;Johnson;30;14-01-2008
78737;Taft;27;07-01-2008
78738;Harrison;36;04-07-2008
78739;Arthur;44;14-06-2007
78740;Ford;66;01-11-2007
78741;Grant;76;28-08-2007
78742;Garfield;73;03-02-2007
78743;Jefferson;47;21-03-2008
78744;Wilson;60;02-05-2008
78745;Kennedy;73;11-12-2007
78746;Van Buren;26;06-10-2008
78747;Taylor;53;26-10-2007
78748;Adams;21;07-07-2007
78749;Taft;58;02-04-2008
78750;Harding;31;10-01-2007
78751;Roosevelt;26;27-05-2007
78752;Fillmore;26;28-12-2008
78753;McKinley;54;18-12-2007
78754;Reagan;78;17-03-2008
78755;Hayes;78;14-09-2007
78756;Tyler;45;05-11-2007
78757;Clinton;33;02-11-2007
78758;Johnson;7;13-03-2007
78759;Roosevelt;41;12-08-2007
78760;Hayes;28;26-03-2008
78761;Adams;21;25-01-2008
78762;Madison;51;02-11-2008
78763;Quincy;99;17-06-2007
78764;Ford;40;09-10-2007
78765;Roosevelt;12;01-01-2008
78766;Adams;56;06-07-2007
78767;Garfield;74;29-04-2007
78768;Harding;82;12-09-2008
78769;Reagan;44;21-05-2008
78770;Grant;46;27-11-2007
78771;Monroe;55;13-01-2008
78772;Hoover;20;05-08-2008
78773;Eisenhower;29;28-05-2008
78774;Tyler;34;13-04-2007
78775;Taft;22;11-10-2008
78776;Ford;80;08-06-2007
78777;Quincy;45;24-04-2007
78778;Carter;35;23-11-2008
78779;Eisenhower;38;06-07-2008
78780;Hoover;39;05-04-2007
78781;Tyler;58;26-11-2007
78782;Grant;54;18-05-2008
78783;Monroe;21;12-06-2008
78784;Carter;86;13-10-2007
78785;Van Buren;41;11-06-2008
78786;Truman;42;14-02-2007
78787;Jackson;49;27-12-2007
78788;Arthur;83;26-06-2007
78789;Wilson;32;09-12-2008
78790;Roosevelt;97;01-10-2007
78791;Harrison;26;08-08-2008
78792;Eisenhower;95;18-09-2007
78793;Hoover;17;28-11-2008
78794;Coolidge;22;08-12-2007
78795;Hoover;51;06-12-2008
78796;Taft;15;03-07-2008
78797;Clinton;59;14-01-2007
78798;Clinton;54;14-07-2008
78799;Van Buren;27;14-06-2008
78800;Ford;28;11-07-2007
78801;Washington;70;31-01-2008
78802;Arthur;44;13-04-2008
78803;Lincoln;12;25-10-2007
78804;Buchanan;21;29-08-2007
78805;Jefferson;10;30-08-2007
78806;Wilson;34;13-10-2007
78807;Roosevelt;66;28-09-2007
78808;Jackson;58;20-06-2008
78809;Wilson;95;21-04-2008
78810;Harrison;93;20-08-2008
78811;Jackson;11;27-01-2007
78812;Jackson;87;08-07-2007
78813;Adams;53;21-04-2007
78814;Hoover;26;13-01-2007
78815;Taft;92;06-04-2008
78816;Washington;61;02-04-2008
78817;Adams;7;16-08-2007
78818;Adams;42;19-12-2008
78819;Pierce;61;17-02-2007
78820;Madison;94;13-11-2008
78821;McKinley;44;04-01-2008
78822;Tyler;22;15-09-2008
78823;Roosevelt;63;24-03-2007
78824;Truman;63;03-12-2007
78825;Washington;17;14-02-2007
78826;Adams;71;09-11-2008
78827;Taft;68;12-09-2007
78828;Tyler;45;10-04-2007
78829;Clinton;91;09-04-2007
78830;Eisenhower;48;08-08-2007
78831;Harding;87;06-11-2008
78832;Roosevelt;18;08-02-2007
78833;Pierce;1;22-11-2007
78834;Jackson;14;18-05-2008
78835;Harrison;41;17-12-2007
78836;Madison;36;19-05-2007
78837;Carter;76;25-06-2007
78838;Cleveland;44;28-05-2007
78839;Polk;61;22-03-2007
78840;McKinley;38;28-02-2007
78841;Reagan;34;14-03-2007
78842;Fillmore;74;02-11-2008
78843;Reagan;96;14-11-2007
78844;Hoover;24;04-11-2007
78845;Wilson;80;21-10-2007
78846;Hoover;88;09-08-2008
78847;Arthur;39;13-09-2007
78848;Nixon;52;13-02-2008
78849;Ford;87;23-11-2007
78850;Washington;30;16-01-2007
78851;Buchanan;45;28-03-2007
78852;Roosevelt;87;01-01-2008
78853;Eisenhower;46;17-10-2007
78854;Nixon;71;15-08-2008
78855;Coolidge;66;13-12-2008
78856;Jackson;77;17-01-2008
78857;Nixon;98;25-08-2007
78858;Roosevelt;39;21-02-2007
78859;Kennedy;59;02-10-2007
78860;Roosevelt;54;04-02-2008
78861;Buchanan;96;22-06-2008
78862;Hoover;57;17-07-2007
78863;Reagan;18;08-12-2007
78864;Garfield;30;06-09-2007
78865;Hoover;57;07-01-2007
78866;Polk;96;24-09-2008
78867;Johnson;22;05-09-2007
78868;Wilson;58;01-04-2007
78869;Adams;62;26-04-2007
78870;Jackson;83;03-05-2007
78871;Johnson;71;18-10-2008
78872;Eisenhower;99;19-12-2007
78873;Eisenhower;92;16-12-2007
78874;Polk;90;21-04-2008
78875;Adams;50;04-05-2007
78876;Tyler;41;29-12-2007
78877;Adams;5;09-10-2007
78878;Cleveland;89;10-12-2008
78879;McKinley;78;19-02-2007
78880;Arthur;58;06-05-2008
78881;Lincoln;22;09-10-2008
78882;Adams;13;19-08-2007
78883;Jackson;21;08-02-2008
78884;Grant;6;15-07-2008
78885;Jefferson;54;17-10-2008
78886;Jefferson;83;10-01-2008
78887;Madison;7;12-07-2007
78888;Wilson;3;09-06-2008
78889;Van Buren;23;16-02-2008
78890;Quincy;72;04-04-2007
78891;Arthur;38;01-02-2008
78892;Fillmore;17;12-07-2008
78893;Hayes;43;01-02-2008
78894;Hayes;79;29-10-2008
78895;Pierce;7;07-10-2008
78896;Hayes;47;24-12-2007
78897;Carter;30;02-02-2007
78898;Quincy;5;11-09-2007
78899;Monroe;36;22-02-2008
78900;Quincy;59;26-07-2008
78901;Jackson;73;12-05-2007
78902;Ford;61;22-12-2007
78903;Lincoln;74;27-09-2007
78904;Coolidge;64;28-07-2008
78905;Buchanan;48;08-11-2008
78906;Clinton;44;31-05-2007
78907;Taft;90;22-06-2008
78908;Grant;30;20-03-2008
78909;Jackson;6;02-07-2008
78910;Pierce;58;28-07-2008
78911;Quincy;36;03-05-2007
78912;Wilson;19;08-04-2007
78913;Garfield;78;17-02-2008
78914;Van Buren;35;11-04-2007
78915;Taft;93;19-05-2008
78916;Reagan;39;21-09-2007
78917;Ford;68;02-11-2007
78918;Grant;51;06-07-2007
78919;Ford;5;01-06-2008
78920;Polk;6;14-05-2008
78921;Harding;56;02-10-2008
78922;Carter;28;11-07-2007
78923;Washington;7;19-06-2008
78924;Cleveland;98;20-03-2007
78925;Clinton;14;16-05-2008
78926;McKinley;23;15-04-2007
78927;Coolidge;38;24-02-2008
78928;Harrison;59;30-07-2008
78929;Johnson;70;27-08-2008
78930;Tyler;93;09-12-2007
78931;Johnson;19;21-11-2008
78932;Monroe;50;17-08-2007
78933;Coolidge;3;29-04-2008
78934;Madison;36;02-04-2008
78935;Taft;8;15-09-2007
78936;Reagan;36;16-11-2008
78937;Reagan;98;11-08-2007
78938;Wilson;12;04-04-2008
78939;Harding;29;21-11-2007
78940;Hoover;92;18-01-2008
78941;Hayes;67;03-09-2008
78942;Johnson;100;28-08-2007
78943;Lincoln;98;13-10-2008
78944;Hayes;87;06-03-2007
78945;Harding;86;09-12-2007
78946;Madison;88;15-07-2008
78947;Ford;74;20-03-2007
78948;Buchanan;47;16-10-2008
78949;Hayes;63;09-02-2007
78950;McKinley;48;22-04-2008
78951;Wilson;39;15-10-2008
78952;Jefferson;42;23-03-2008
78953;Johnson;69;31-08-2008
78954;Harding;25;27-06-2007
78955;Tyler;59;22-09-2007
78956;Polk;8;29-11-2007
78957;Hoover;77;26-02-2008
78958;Fillmore;67;10-04-2008
78959;Hoover;81;16-03-2007
78960;Arthur;95;10-10-2007
78961;Hayes;82;08-03-2008
78962;Adams;2;25-06-2007
78963;Ford;51;20-09-2008
78964;Nixon;79;10-05-2007
78965;Nixon;85;12-10-2007
78966;Coolidge;11;19-06-2007
78967;Lincoln;54;28-12-2007
78968;Grant;55;17-06-2008
78969;Roosevelt;30;25-12-2008
78970;Truman;47;22-04-2007
78971;Quincy;49;27-04-2007
78972;Quincy;52;09-08-2007
78973;Reagan;4;11-04-2007
78974;Garfield;11;08-06-2007
78975;Roosevelt;55;12-07-2007
78976;Monroe;3;15-06-2007
78977;Adams;8;13-07-2008
78978;Madison;49;06-04-2008
78979;Taylor;39;30-05-2008
78980;Roosevelt;19;02-12-2007
78981;Coolidge;92;28-09-2007
78982;Johnson;82;09-05-2007
78983;Jefferson;90;24-12-2007
78984;McKinley;81;12-04-2008
78985;Jefferson;96;18-10-2008
78986;Pierce;6;19-10-2007
78987;Fillmore;10;06-07-2008
78988;Pierce;4;16-01-2008
78989;Adams;62;12-12-2008
78990;Carter;43;28-05-2007
78991;Harrison;21;26-06-2008
78992;Adams;72;04-12-2007
78993;Washington;60;23-07-2007
78994;Washington;84;11-03-2007
78995;Buchanan;67;09-02-2007
78996;Pierce;51;05-07-2007
78997;Johnson;49;05-12-2008
78998;Taft;40;01-08-2007
78999;Nixon;31;16-03-2007
79000;Johnson;84;01-08-2008
79001;Pierce;44;07-12-2008
79002;Carter;5;02-07-2008
79003;Reagan;88;02-09-2007
79004;Clinton;18;20-05-2007
79005;Jackson;20;16-01-2007
79006;Clinton;35;07-03-2008
79007;McKinley;95;09-07-2007
79008;Nixon;29;26-02-2008
79009;Johnson;33;06-05-2007
79010;Garfield;39;07-05-2008
79011;Garfield;96;01-02-2007
79012;Reagan;59;11-08-2007
79013;Harding;16;12-11-2007
79014;Buchanan;67;12-11-2008
79015;Eisenhower;1;09-06-2008
79016;Jackson;54;26-11-2007
79017;Jackson;7;10-04-2007
79018;Reagan;32;14-08-2008
79019;Johnson;53;13-08-2008
79020;Cleveland;89;30-09-2007
79021;Buchanan;86;10-09-2007
79022;Jefferson;40;22-09-2007
79023;Garfield;100;23-07-2007
79024;Madison;74;26-04-2008
79025;Washington;36;26-01-2008
79026;Harrison;3;18-10-2008
79027;Reagan;97;04-02-2008
79028;Hoover;68;29-04-2007
79029;Buchanan;29;18-12-2007
79030;Johnson;74;07-02-2008
79031;Washington;34;10-07-2007
79032;Hayes;16;27-08-2008
79033;Garfield;80;21-03-2007
79034;Jackson;5;10-12-2008
79035;Ford;64;13-07-2007
79036;Harding;51;19-07-2008
79037;Roosevelt;79;24-05-2008
79038;Hayes;18;29-08-2007
79039;Johnson;5;15-06-2007
79040;Tyler;76;18-02-2008
79041;Washington;86;27-02-2008
79042;Truman;13;29-12-2008
79043;Harding;83;24-10-2008
79044;Clinton;85;17-08-2008
79045;Madison;69;01-03-2007
79046;Van Buren;27;12-06-2008
79047;Clinton;76;27-03-2007
79048;Cleveland;27;16-04-2007
79049;Wilson;3;04-04-2007
79050;Eisenhower;100;04-07-2008
79051;Carter;40;11-09-2008
79052;Garfield;54;04-06-2007
79053;Madison;83;25-11-2007
79054;Lincoln;41;12-06-2007
79055;Lincoln;86;01-02-2007
79056;Eisenhower;57;09-07-2008
79057;Adams;64;07-12-2008
79058;Garfield;3;04-06-2007
79059;Johnson;22;16-09-2008
79060;Quincy;98;15-09-2008
79061;Jackson;74;31-10-2007
79062;Tyler;18;11-05-2007
79063;Adams;74;19-05-2007
79064;Hoover;12;25-03-2007
79065;Adams;79;06-07-2008
79066;Coolidge;6;26-12-2008
79067;Harrison;13;20-03-2008
79068;Grant;64;29-09-2007
79069;Fillmore;0;14-11-2007
79070;Hayes;17;23-01-2008
79071;Hayes;12;13-02-2008
79072;Hayes;74;21-08-2007
79073;Pierce;71;09-11-2008
79074;Harding;67;24-06-2008
79075;Washington;98;21-04-2007
79076;Taft;65;05-06-2008
79077;Hayes;28;10-12-2007
79078;Taylor;25;14-08-2007
79079;Taft;83;26-12-2007
79080;Harding;95;18-09-2007
79081;Washington;41;10-05-2007
79082;Harding;80;18-10-2007
79083;Monroe;85;08-08-2008
79084;Hayes;42;08-10-2007
79085;Cleveland;71;12-05-2007
79086;Pierce;81;12-02-2008
79087;Carter;73;08-06-2007
79088;Quincy;75;28-03-2008
79089;Adams;20;07-04-2008
79090;Buchanan;68;26-07-2008
79091;Grant;65;12-11-2007
79092;Quincy;71;21-11-2007
79093;Truman;95;28-07-2008
79094;Van Buren;28;02-05-2008
79095;Jackson;64;13-09-2008
79096;Garfield;57;22-06-2007
79097;Arthur;72;20-01-2008
79098;Polk;11;30-11-2008
79099;Washington;61;20-04-2007
79100;Fillmore;51;11-05-2008
79101;Clinton;98;22-01-2007
79102;Harrison;13;23-06-2007
79103;Adams;33;24-03-2008
79104;Ford;63;04-06-2007
79105;Tyler;43;04-09-2007
79106;Fillmore;73;03-06-2007
79107;Roosevelt;42;07-07-2008
79108;Hoover;71;25-01-2008
79109;Arthur;30;04-09-2008
79110;Madison;10;02-12-2008
79111;Polk;3;07-05-2007
79112;Adams;2;29-03-2008
79113;Hoover;77;18-06-2008
79114;Pierce;90;25-06-2008
79115;Fillmore;97;15-02-2008
79116;Adams;35;30-04-2008
79117;Fillmore;40;29-04-2008
79118;Van Buren;23;05-05-2007
79119;Polk;2;04-10-2007
79120;McKinley;32;07-09-2007
79121;Adams;33;06-08-2008
79122;Polk;24;27-08-2007
79123;Madison;0;02-10-2007
79124;Ford;98;06-08-2007
79125;Washington;36;18-02-2008
79126;Jackson;16;11-01-2007
79127;Tyler;18;13-08-2008
79128;Cleveland;45;26-02-2007
79129;Monroe;88;01-10-2007
79130;Harrison;97;20-01-2008
79131;Eisenhower;14;13-08-2008
79132;Harrison;34;10-05-2008
79133;Johnson;16;16-01-2008
79134;Taylor;59;28-10-2007
79135;Adams;65;07-10-2008
79136;Hoover;9;10-05-2008
79137;Carter;95;07-12-2007
79138;Garfield;42;15-07-2007
79139;Harrison;97;12-05-2007
79140;Quincy;61;12-08-2007
79141;Coolidge;100;05-02-2008
79142;Hayes;96;01-07-2007
79143;McKinley;92;21-12-2007
79144;Eisenhower;97;20-12-2008
79145;Reagan;42;25-02-2007
79146;Arthur;81;20-08-2008
79147;Coolidge;33;17-04-2008
79148;Monroe;66;18-07-2008
79149;Nixon;64;12-03-2008
79150;Harrison;77;22-12-2007
79151;Jackson;4;02-08-2007
79152;Harrison;66;28-05-2008
79153;Roosevelt;36;09-11-2008
79154;Washington;66;05-01-2008
79155;Clinton;93;09-10-2007
79156;Madison;9;23-09-2007
79157;Quincy;68;26-08-2007
79158;Nixon;98;29-03-2007
79159;Arthur;81;31-08-2007
79160;Johnson;91;21-02-2007
79161;Cleveland;85;19-10-2008
79162;Clinton;69;03-06-2008
79163;Washington;76;29-10-2008
79164;Taylor;40;17-07-2008
79165;Arthur;16;30-04-2007
79166;Garfield;48;25-04-2007
79167;Roosevelt;92;05-11-2007
79168;Taft;44;16-07-2007
79169;Adams;70;20-04-2007
79170;Ford;13;28-11-2008
79171;Nixon;23;24-10-2008
79172;Coolidge;85;01-02-2008
79173;Harrison;6;19-09-2007
79174;Eisenhower;62;22-02-2007
79175;Jackson;67;21-12-2007
79176;Pierce;92;05-10-2008
79177;Garfield;41;17-07-2007
79178;Taft;58;07-04-2007
79179;Tyler;82;23-02-2007
79180;Monroe;52;17-04-2007
79181;Adams;39;09-09-2008
79182;Carter;20;27-10-2007
79183;Harrison;73;02-12-2008
79184;Carter;43;08-09-2008
79185;Madison;49;21-11-2008
79186;Hayes;100;02-06-2007
79187;Adams;55;25-11-2008
79188;Madison;33;10-07-2008
79189;Harding;3;15-04-2007
79190;Carter;50;01-12-2007
79191;Pierce;75;11-07-2008
79192;Lincoln;57;07-05-2008
79193;Roosevelt;17;30-10-2008
79194;Adams;43;12-11-2008
79195;Kennedy;94;04-06-2008
79196;Clinton;97;15-05-2007
79197;Hayes;73;11-04-2008
79198;Wilson;10;27-05-2007
79199;Adams;15;04-01-2008
79200;Johnson;27;16-11-2008
79201;Johnson;13;14-07-2007
79202;Wilson;58;03-10-2007
79203;Madison;86;08-08-2007
79204;Coolidge;16;10-11-2007
79205;McKinley;47;01-12-2008
79206;Tyler;80;30-11-2008
79207;Wilson;27;22-11-2008
79208;Buchanan;70;23-06-2007
79209;Hoover;72;30-08-2007
79210;Truman;22;17-09-2007
79211;Monroe;64;06-01-2008
79212;Washington;64;03-12-2008
79213;Coolidge;47;23-07-2007
79214;Washington;65;04-11-2007
79215;Washington;58;02-11-2008
79216;Roosevelt;92;16-05-2007
79217;Washington;79;07-06-2008
79218;Grant;22;02-02-2007
79219;Adams;39;21-08-2008
79220;Coolidge;77;26-03-2008
79221;Quincy;49;13-07-2008
79222;Van Buren;1;21-12-2008
79223;Nixon;81;28-03-2007
79224;Monroe;25;05-04-2007
79225;Tyler;14;05-07-2007
79226;Reagan;46;14-09-2007
79227;Van Buren;22;08-04-2007
79228;Roosevelt;61;26-03-2008
79229;Tyler;98;24-01-2008
79230;McKinley;35;24-03-2008
79231;Johnson;16;12-02-2008
79232;Wilson;44;26-03-2008
79233;Johnson;28;24-09-2008
79234;Reagan;18;03-09-2008
79235;Adams;100;28-04-2008
79236;Taft;5;06-08-2007
79237;Adams;52;02-07-2008
79238;Ford;68;05-03-2008
79239;Johnson;89;11-03-2008
79240;Hayes;1;11-09-2008
79241;Lincoln;75;04-05-2008
79242;Wilson;36;19-07-2007
79243;Taft;67;16-04-2008
79244;Adams;10;31-10-2007
79245;Kennedy;46;26-09-2008
79246;Eisenhower;35;07-11-2008
79247;Jackson;93;23-07-2008
79248;Garfield;54;20-03-2008
79249;Clinton;50;17-08-2008
79250;Adams;13;19-03-2007
79251;Truman;43;15-05-2008
79252;Johnson;56;12-04-2007
79253;Kennedy;69;08-01-2007
79254;Coolidge;51;18-08-2007
79255;Truman;43;22-11-2008
79256;Truman;69;14-11-2007
79257;Van Buren;97;29-08-2008
79258;Adams;49;07-11-2007
79259;Jackson;19;10-08-2008
79260;Jackson;71;09-04-2007
79261;Polk;95;28-01-2007
79262;Taft;9;01-08-2008
79263;Fillmore;39;28-08-2007
79264;Reagan;14;02-01-2007
79265;Reagan;74;30-01-2008
79266;Washington;70;09-06-2007
79267;Pierce;7;21-02-2008
79268;Jackson;67;28-08-2007
79269;Cleveland;17;02-10-2008
79270;Harrison;61;12-03-2008
79271;Adams;52;03-03-2008
79272;Harrison;93;21-12-2008
79273;Harrison;5;27-07-2008
79274;Jefferson;16;14-12-2008
79275;Pierce;100;23-09-2008
79276;Adams;48;19-06-2007
79277;Roosevelt;78;22-01-2007
79278;Harrison;78;22-09-2008
79279;Kennedy;32;19-01-2007
79280;Garfield;65;15-10-2008
79281;Monroe;58;06-01-2008
79282;Buchanan;65;09-12-2008
79283;Lincoln;54;22-04-2007
79284;Johnson;32;06-12-2008
79285;Quincy;81;27-10-2007
79286;Adams;99;20-03-2007
79287;Garfield;92;20-11-2007
79288;Hayes;69;17-03-2008
79289;Grant;3;27-11-2008
79290;Grant;19;23-06-2008
79291;Polk;64;22-08-2007
79292;Carter;14;24-08-2007
79293;Harding;31;15-11-2008
79294;Taft;97;08-05-2008
79295;Hayes;96;09-08-2007
79296;Grant;36;28-03-2008
79297;Hoover;76;06-02-2007
79298;Johnson;6;21-03-2008
79299;Roosevelt;77;27-11-2007
79300;Wilson;77;07-01-2008
79301;Reagan;63;31-12-2007
79302;Reagan;17;15-03-2008
79303;Kennedy;91;22-06-2007
79304;Adams;57;19-07-2007
79305;Madison;31;20-05-2007
79306;Coolidge;50;14-08-2007
79307;Quincy;70;17-03-2007
79308;Polk;23;26-11-2007
79309;Garfield;13;06-06-2007
79310;Quincy;94;05-02-2008
79311;Hoover;30;16-02-2007
79312;Ford;52;12-10-2007
79313;Monroe;49;12-01-2007
79314;Washington;24;04-12-2008
79315;Jefferson;1;07-11-2008
79316;Harrison;83;29-06-2008
79317;Monroe;76;11-04-2007
79318;Hoover;16;07-07-2008
79319;Coolidge;95;07-08-2008
79320;Johnson;46;18-04-2007
79321;Coolidge;60;13-10-2008
79322;Jackson;1;19-02-2007
79323;Fillmore;97;29-06-2008
79324;Pierce;34;07-05-2008
79325;Harrison;44;18-08-2008
79326;Grant;24;16-06-2007
79327;Ford;2;04-10-2007
79328;Johnson;51;31-03-2007
79329;Adams;76;22-05-2007
79330;Grant;50;23-05-2007
79331;Carter;25;27-10-2007
79332;Taylor;14;15-09-2008
79333;Adams;13;29-08-2007
79334;McKinley;44;30-12-2007
79335;Pierce;64;15-01-2007
79336;Coolidge;12;30-07-2008
79337;Quincy;53;18-03-2008
79338;Buchanan;41;10-02-2008
79339;Roosevelt;94;02-01-2007
79340;Nixon;30;17-11-2007
79341;Cleveland;8;03-07-2008
79342;Taylor;95;17-07-2008
79343;Roosevelt;32;10-01-2008
79344;Roosevelt;68;18-11-2008
79345;Jackson;21;02-01-2007
79346;McKinley;72;26-04-2008
79347;Monroe;52;22-07-2007
79348;Washington;99;09-12-2008
79349;Harrison;63;16-04-2007
79350;Jefferson;33;05-08-2007
79351;Wilson;41;25-08-2008
79352;Van Buren;19;14-08-2008
79353;Truman;57;08-05-2008
79354;Buchanan;21;22-05-2008
79355;Harrison;90;19-10-2007
79356;Arthur;51;02-07-2007
79357;Roosevelt;61;17-01-2008
79358;Jackson;9;28-04-2007
79359;Truman;40;26-07-2008
79360;Hoover;33;11-09-2008
79361;Grant;90;19-11-2008
79362;Wilson;87;06-10-2007
79363;McKinley;69;09-08-2007
79364;Truman;8;14-09-2008
79365;Johnson;4;30-10-2007
79366;Nixon;47;21-12-2008
79367;Hoover;63;29-07-2008
79368;Harrison;1;25-11-2007
79369;Quincy;57;14-10-2007
79370;Roosevelt;70;15-10-2007
79371;Reagan;22;04-08-2007
79372;Cleveland;3;01-05-2007
79373;Harrison;99;22-11-2008
79374;Van Buren;88;27-04-2007
79375;Polk;98;05-07-2008
79376;Cleveland;38;26-02-2007
79377;Jackson;58;31-08-2007
79378;Johnson;16;14-04-2008
79379;Clinton;15;19-06-2008
79380;Taylor;95;12-02-2007
79381;Roosevelt;39;25-02-2008
79382;Hayes;53;06-02-2008
79383;Roosevelt;37;29-07-2008
79384;Arthur;94;24-02-2008
79385;Adams;66;04-05-2007
79386;Garfield;15;24-12-2008
79387;Adams;38;09-09-2008
79388;Buchanan;11;16-02-2008
79389;Harrison;49;16-10-2008
79390;Arthur;1;26-10-2008
79391;Hoover;32;06-07-2007
79392;Cleveland;8;28-03-2008
79393;Coolidge;2;07-08-2008
79394;Washington;28;14-05-2007
79395;Van Buren;97;18-02-2007
79396;Pierce;23;19-05-2007
79397;Clinton;16;27-04-2007
79398;Coolidge;8;05-10-2007
79399;Roosevelt;67;11-07-2007
79400;Jefferson;42;21-03-2008
79401;Madison;82;25-06-2007
79402;Roosevelt;93;04-03-2007
79403;Buchanan;1;28-11-2007
79404;Grant;24;16-06-2008
79405;Johnson;8;30-10-2007
79406;Buchanan;83;12-07-2008
79407;Carter;42;18-06-2008
79408;Reagan;46;11-11-2007
79409;Harding;76;13-02-2007
79410;Clinton;18;10-01-2008
79411;Tyler;84;26-01-2007
79412;Kennedy;62;21-05-2008
79413;Ford;82;04-11-2007
79414;Adams;87;14-02-2008
79415;Reagan;36;30-01-2008
79416;Jefferson;65;12-10-2008
79417;Truman;69;30-09-2007
79418;Adams;86;09-06-2007
79419;Jackson;81;08-05-2007
79420;Carter;68;21-06-2008
79421;Kennedy;100;18-06-2008
79422;Ford;53;20-09-2008
79423;Jackson;59;22-11-2007
79424;Hayes;89;07-08-2008
79425;Roosevelt;85;16-11-2007
79426;Harrison;98;10-09-2008
79427;Jackson;68;07-08-2007
79428;Johnson;68;23-05-2008
79429;Nixon;28;24-03-2008
79430;Pierce;90;27-03-2008
79431;Arthur;40;08-07-2008
79432;Polk;93;17-11-2008
79433;Washington;18;18-03-2007
79434;Grant;53;01-11-2008
79435;Harding;46;20-02-2008
79436;Roosevelt;63;02-04-2007
79437;Quincy;90;12-05-2008
79438;Eisenhower;23;06-11-2008
79439;Hayes;17;18-12-2008
79440;Clinton;28;02-11-2007
79441;Cleveland;10;17-05-2008
79442;Hoover;41;13-04-2007
79443;Clinton;93;08-09-2007
79444;Reagan;30;27-10-2007
79445;Pierce;69;03-11-2007
79446;Roosevelt;24;03-07-2007
79447;Polk;90;23-09-2008
79448;Taylor;56;08-05-2007
79449;Washington;23;26-12-2008
79450;Madison;81;24-03-2008
79451;Kennedy;39;13-01-2008
79452;Hayes;75;13-10-2008
79453;Buchanan;18;28-12-2008
79454;Garfield;14;24-08-2008
79455;Taft;86;20-03-2008
79456;Harding;44;11-03-2008
79457;Wilson;34;16-02-2008
79458;Adams;41;28-06-2008
79459;Ford;41;02-03-2007
79460;Kennedy;18;19-02-2008
79461;Monroe;4;31-12-2008
79462;Pierce;54;25-02-2008
79463;Adams;44;14-05-2007
79464;Truman;56;27-01-2008
79465;Harrison;35;15-10-2007
79466;Adams;28;23-10-2008
79467;Harrison;52;27-12-2007
79468;Madison;38;15-07-2007
79469;Johnson;87;15-01-2007
79470;Pierce;47;16-09-2007
79471;Johnson;96;24-11-2008
79472;Jefferson;7;10-05-2007
79473;Washington;11;28-04-2008
79474;Tyler;22;10-05-2007
79475;Adams;7;10-05-2008
79476;Fillmore;67;08-11-2007
79477;Johnson;24;09-06-2007
79478;Harrison;17;29-08-2007
79479;Washington;26;07-03-2007
79480;McKinley;79;03-02-2008
79481;Tyler;43;30-06-2007
79482;Fillmore;98;28-05-2008
79483;Harrison;87;04-08-2008
79484;Hoover;12;12-08-2008
79485;Grant;58;03-08-2007
79486;Hayes;55;09-07-2008
79487;Clinton;27;09-01-2008
79488;Eisenhower;91;24-03-2008
79489;Clinton;40;03-02-2007
79490;Adams;62;29-12-2007
79491;Harding;17;13-02-2007
79492;Quincy;82;18-08-2008
